subversion,studentName,index,elapsedTime,eventType,host,description,timestamp,isCorrect,gameVersion,sceneName,sessionId,gameState_correctToday,gameState_reportedToday,gameState_totalCorrect,gameState_helpedToday,gameState_totalHelped,gameState_flaggedToday,gameState_totalFlagged,gameState_totalReported
A,Guy2 (A),0,9.633000373840332,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 03:13:34.462000+00:00,False,0.3,Scene2_Day3,e54593c6-3f0e-458b-8ea4-401f1ebb7026,1,0,9,0,2,0,3,2
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause2,2026-03-06 22:36:13.889000+00:00,False,0.3,Scene1_Day1_V2,c289534d-fa9b-4559-b479-f8df361879ae,0,0,0,0,0,0,0,0
B,Student5 (I),0,0,admission_decision,serve.gamejolt.net,Denied,2026-03-08 06:03:53.880000+00:00,True,0.3,Scene1_Day2,e705beec-8210-42bf-8ed9-ec99b28030be,4,0,6,0,1,0,1,1
A,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-06 22:02:56.577000+00:00,False,0.3,Scene1_Day2,0de9d895-4559-46f7-8afc-08052516e05d,4,0,8,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 08:18:34.932000+00:00,False,0.3,Scene1_Day3,c210de66-fa2d-47df-9819-410a28530146,2,0,8,0,1,0,2,1
A,,0,0,scene_entered,serve.gamejolt.net,,2026-03-06 21:53:24.170000+00:00,False,0.3,Scene2_Day1_V2,477d467d-7ab7-4b3f-8fdd-6bac64af70b6,4,0,4,0,0,0,0,0
A,Row1Student2 (A),0,48.91716003417969,question_answered,html-classic.itch.zone,,2026-03-07 07:38:45.272000+00:00,True,0.3,Scene2_Day1_V2,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,5,0,5,1,1,1,1,0
B,Student3 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-07 23:26:30.722000+00:00,True,0.3,Scene1_Day1_V2,6356892d-332a-4dae-a740-2ea78637f897,3,0,3,0,0,0,0,0
A,Girl2 (A),0,20.812917709350586,report_decision,html-classic.itch.zone,,2026-03-07 03:20:39.214000+00:00,True,0.3,Scene2_Day2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,4,0,9,0,1,1,2,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 22:14:36.284000+00:00,False,0.3,Scene1_Day1_V2,8bacab1a-9941-49d7-815b-cb6acc8147f4,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,S_ExamGuide (I),2026-03-08 05:52:33.295000+00:00,False,0.3,Scene1_Day1_V2,e705beec-8210-42bf-8ed9-ec99b28030be,2,0,2,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 06:32:25.306000+00:00,False,0.3,Scene1_Day1_V2,48f938e3-7401-43af-ac1c-e328daa62e13,0,0,0,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 22:38:12.762000+00:00,False,0.3,Scene0_Title,121b0258-ed14-4d20-91aa-72c990a4ae10,0,0,0,0,0,0,0,0
B,Guy1 (A),0,36.032657623291016,bad_behavior_missed,html-classic.itch.zone,,2026-03-06 23:39:16.717000+00:00,False,0.3,Scene2_Day3,86016335-e6b2-4272-aad1-70c8bb27dabb,2,0,11,0,2,1,3,1
B,,0,0,item_clicked,serve.gamejolt.net,1_SExamTicket (I),2026-03-07 04:09:01.814000+00:00,False,0.3,Scene1_Day1_V2,5af4ec48-3d19-4651-8f1a-aee1e72a847c,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-06 22:52:19.971000+00:00,False,0.3,Scene1_Day1_V2,98a1d727-68d9-461c-a5b4-00e270561275,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SMaterials (I),2026-03-07 03:10:47.615000+00:00,False,0.3,Scene1_Day1_V2,50a17622-404e-47be-a9dc-2d0d57631f9f,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SReviewFolder (I),2026-03-07 00:14:34.056000+00:00,False,0.3,Scene1_Day1_V2,b8c5332a-7780-490a-a313-084007cd981f,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_IncorrectIcon (I),2026-03-06 23:27:19.265000+00:00,False,0.3,Scene1_Day2,2335bea9-1f28-45df-a374-0b98940bbcc8,3,0,8,0,1,0,1,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-06 23:04:40.476000+00:00,False,0.3,Scene1_Day1_V2,2139b298-2dee-4735-b82c-02246b586398,2,0,2,0,0,0,0,0
A,Girl2 (A),0,93.7693862915039,question_answered,html-classic.itch.zone,,2026-03-07 05:27:51.983000+00:00,False,0.3,Scene2_Day3,e26ff24d-e62c-4cc9-8f45-53ba72247a33,3,1,11,0,2,2,6,3
B,,0,0,item_clicked,html-classic.itch.zone,EndDayEmailNotificationImage (A),2026-03-07 02:26:38.906000+00:00,False,0.3,Scene2_Day1_V2,48a8429f-93e5-42d0-91af-e7241635421c,3,0,3,1,1,0,0,0
A,Guy1 (A),0,36.17900466918945,investigation_initiated,html-classic.itch.zone,,2026-03-07 03:14:01.012000+00:00,False,0.3,Scene2_Day3,e54593c6-3f0e-458b-8ea4-401f1ebb7026,1,0,9,0,2,2,5,2
B,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 04:33:42.728000+00:00,False,0.3,Scene1_Day2,0f63881a-4131-4cc5-994a-c2b1a4bb6e1d,3,0,8,0,1,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,Image,2026-03-07 00:52:28.611000+00:00,False,0.3,Ending,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,1,1,11,1,3,2,6,3
A,,0,0,item_clicked,html-classic.itch.zone,2I_EmailIconImage (A),2026-03-07 04:21:23.572000+00:00,False,0.3,Scene2_Day1_V2,84b7c261-ecb6-41f5-a25a-9f86ef910c3b,4,0,4,1,1,1,1,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 09:13:35.080000+00:00,False,0.3,Scene1_Day1_V2,fb177906-bdbf-4ec2-a4ef-ddd41c038ef0,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,EndDayEmailNotificationImage (A),2026-03-07 02:57:13.837000+00:00,False,0.3,Scene2_Day1_V2,dfeebf35-d416-4dea-beac-925188d0fae1,5,1,5,1,1,2,2,1
B,,0,0,item_clicked,html-classic.itch.zone,2M_EmailIconImage (A),2026-03-08 00:38:51.214000+00:00,False,0.3,Scene2_Day1_V2,4aaa39a1-fe23-4dce-a3e6-bfccbf4138af,5,0,5,1,1,0,0,0
B,Guy1 (A),0,61.281307220458984,report_decision,html-classic.itch.zone,,2026-03-06 23:07:32.791000+00:00,True,0.3,Scene2_Day2,74aa7d54-aa33-48de-843d-b692ad71261c,5,1,9,0,1,2,2,1
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 22:07:40.764000+00:00,False,0.3,Scene1_Day2,98f73770-c862-4401-92bd-fa4e9e77b5b0,4,0,4,1,1,0,0,0
A,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 04:42:05.760000+00:00,False,0.3,Scene1_Day3,274bae92-a49b-4694-b68c-6798d56a6817,1,0,9,0,2,0,2,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 04:44:44.879000+00:00,False,0.3,Scene0_Title,274bae92-a49b-4694-b68c-6798d56a6817,1,1,9,1,3,2,4,1
B,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-07 23:41:38.396000+00:00,False,0.3,Scene1_Day3,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,1,0,6,0,2,0,2,1
A,,0,0,pause_completed,html-classic.itch.zone,day1_pause3,2026-03-07 00:17:18.382000+00:00,False,0.3,Scene1_Day1_V2,959b897f-7319-4cb7-a980-52173d90e11d,0,0,0,0,0,0,0,0
A,,0,0,day_started,html-classic.itch.zone,,2026-03-06 23:40:38.423000+00:00,False,0.3,Scene1_Day1_V2,b4b2835f-6960-4183-ab27-453c6d249f9b,0,0,0,0,0,0,0,0
A,Guy1 (A),0,55.63707733154297,report_decision,html-classic.itch.zone,,2026-03-07 00:30:19.131000+00:00,False,0.3,Scene2_Day2,959b897f-7319-4cb7-a980-52173d90e11d,4,1,6,0,1,2,3,1
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 00:24:04.184000+00:00,False,0.3,Scene3_Day1_V2,959b897f-7319-4cb7-a980-52173d90e11d,2,0,2,1,1,1,1,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-07 09:20:35.947000+00:00,False,0.3,Scene1_Day3,ddbe790e-1779-42ea-8a2c-1dac3dda173c,0,0,10,0,2,0,4,2
A,Row1Student1 (A),0,31.032289505004883,report_decision,html-classic.itch.zone,,2026-03-06 23:57:10.799000+00:00,True,0.3,Scene2_Day1_V2,bdc88412-b01f-42e0-af01-2b2d91bed1ac,4,0,4,0,0,1,1,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SReviewFolder (I),2026-03-07 06:48:01.714000+00:00,False,0.3,Scene1_Day1_V2,fd53d0af-f620-4428-b039-efc09558f4f8,4,0,4,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 07:57:49.384000+00:00,False,0.3,Scene1_Day2,9c2bcc0f-6617-4530-a629-8ad3b03b3ea6,0,0,4,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-07 01:56:40.517000+00:00,False,0.3,Scene1_Day1_V2,3b55293f-1d42-4db6-a0f1-a6d1a1f0bc35,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_IncorrectIcon (I),2026-03-07 17:19:38.832000+00:00,False,0.3,Scene1_Day1_V2,a66e7e52-64d8-4bd5-82a9-f820cd2fd714,0,0,0,0,0,0,0,0
B,Guy2 (A),0,10.042009353637695,bad_behavior_clicked,html-classic.itch.zone,,2026-03-06 22:32:11.451000+00:00,False,0.3,Scene2_Day3,c289534d-fa9b-4559-b479-f8df361879ae,3,0,13,0,2,0,3,1
B,Row1Student2 (A),0,74.73735046386719,question_answered,html-classic.itch.zone,,2026-03-07 23:33:49.683000+00:00,False,0.3,Scene2_Day1_V2,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,3,0,3,0,0,0,0,0
A,Girl2 (A),0,65.26532745361328,question_clicked,html-classic.itch.zone,,2026-03-07 04:43:21.754000+00:00,False,0.3,Scene2_Day3,274bae92-a49b-4694-b68c-6798d56a6817,1,1,9,0,2,2,4,1
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 03:28:56.509000+00:00,False,0.3,Scene1_Day1_V2,ea088a47-976a-4855-ad9f-7ec8468ee41a,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 02:04:44.603000+00:00,False,0.3,Scene1_Day1_V2,c98730d8-8f53-42a4-948c-cfc63ffad6b7,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,1_SExamTicket (I),2026-03-08 05:59:17.361000+00:00,False,0.3,Scene1_Day2,e705beec-8210-42bf-8ed9-ec99b28030be,0,0,2,0,1,0,1,1
B,Guy1 (A),0,36.01704406738281,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 00:28:36.303000+00:00,False,0.3,Scene2_Day3,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,1,0,11,0,2,1,4,1
A,,0,0,item_clicked,serve.gamejolt.net,3_SStudentID (I),2026-03-06 21:25:31.697000+00:00,False,0.3,Scene1_Day1_V2,d72178d5-d22a-490f-b99e-974ae2427dd9,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-07 08:32:46.199000+00:00,False,0.3,Scene1_Day2,0cc4cddc-dabb-4b10-9bcf-a4494899d0dd,4,0,9,0,1,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,4_SExamTicket (I),2026-03-07 02:15:28.642000+00:00,False,0.3,Scene1_Day1_V2,83d7613a-ea48-4b19-bd29-8b1a4e9061c1,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,serve.gamejolt.net,3_SMaterials (I),2026-03-06 21:25:36.468000+00:00,False,0.3,Scene1_Day1_V2,d72178d5-d22a-490f-b99e-974ae2427dd9,2,0,2,0,0,0,0,0
A,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-07 08:07:44.341000+00:00,False,0.3,Scene1_Day1_V2,9a1cad8b-c099-4ff6-9124-334a0b2016b0,0,0,0,0,0,0,0,0
A,,0,0,day_started,html-classic.itch.zone,,2026-03-06 23:25:11.443000+00:00,False,0.3,Scene1_Day2,b4b2835f-6960-4183-ab27-453c6d249f9b,0,0,3,0,1,0,1,0
B,,0,0,item_clicked,html-classic.itch.zone,TutorialEmailNotificationImage (A),2026-03-07 02:24:34.323000+00:00,False,0.3,Scene2_Day1_V2,48a8429f-93e5-42d0-91af-e7241635421c,3,0,3,0,0,0,0,0
B,,0,0,controls_page_entered,html-classic.itch.zone,,2026-03-07 12:52:52.184000+00:00,False,0.3,Scene0_Title,88f81330-1da7-41c8-9e60-65ea058fecf7,0,0,0,0,0,0,0,0
B,,0,0,eval_signed,html-classic.itch.zone,,2026-03-06 23:34:31.454000+00:00,False,0.3,Scene3_Day2,86016335-e6b2-4272-aad1-70c8bb27dabb,5,0,9,1,2,1,2,1
B,Student2 (I),0,0,admission_decision,serve.gamejolt.net,Admitted,2026-03-07 00:42:07.033000+00:00,True,0.3,Scene1_Day1_V2,9ab4479b-028c-4e0a-a6e3-0e96c5d31910,2,0,2,0,0,0,0,0
B,Row2Student2 (A),0,83.0581283569336,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 04:25:35.229000+00:00,False,0.3,Scene2_Day1_V2,0f63881a-4131-4cc5-994a-c2b1a4bb6e1d,5,0,5,0,0,0,0,0
A,Guy2 (A),0,9.339008331298828,bad_behavior_clicked,html-classic.itch.zone,,2026-03-06 22:41:29.519000+00:00,False,0.3,Scene2_Day3,0de9d895-4559-46f7-8afc-08052516e05d,4,0,14,0,2,0,4,2
B,,0,0,item_clicked,html-classic.itch.zone,3_SAccommodations (I),2026-03-06 22:29:28.458000+00:00,False,0.3,Scene1_Day3,c289534d-fa9b-4559-b479-f8df361879ae,1,0,11,0,2,0,3,1
B,,0,0,supervisor_talk_clicked,serve.gamejolt.net,,2026-03-08 06:06:09.818000+00:00,False,0.3,Scene3_Day2,e705beec-8210-42bf-8ed9-ec99b28030be,4,1,6,1,2,2,3,2
A,,0,0,pause_completed,serve.gamejolt.net,day1_pause3,2026-03-07 16:31:50.121000+00:00,False,0.3,Scene1_Day1_V2,57557ef7-ee40-4d2d-b261-d80dcc7a38c6,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SReviewFolder (I),2026-03-06 23:20:55.341000+00:00,False,0.3,Scene1_Day1_V2,b4b2835f-6960-4183-ab27-453c6d249f9b,3,0,3,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 01:36:13.383000+00:00,False,0.3,Scene1_Day1_V2,8bba1e0f-d836-48b3-ac3b-0f49814bff5a,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 23:30:22.916000+00:00,False,0.3,Scene1_Day1_V2,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,S_ExamGuide (I),2026-03-07 01:44:15.957000+00:00,False,0.3,Scene1_Day1_V2,da630ff0-20ae-402b-b4eb-a126a3e76ee6,1,0,1,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-08 05:36:29.433000+00:00,False,0.3,Scene0_Title,ebf15c4b-d76d-4171-9d1a-ba889be66c35,1,1,9,1,3,2,5,2
,,0,0,session_start,html-classic.itch.zone,,2026-03-07 09:22:19.832000+00:00,False,0.3,Scene0_Title,,0,0,0,0,0,0,0,0
B,,0,0,supervisor_talk_clicked,html-classic.itch.zone,,2026-03-06 19:36:31.839000+00:00,False,0.3,Scene3_Day3,613ea22b-b16e-45f2-bfbc-570f2283fcf5,5,1,15,1,3,3,7,3
A,Row1Student2 (A),0,46.59931945800781,question_clicked,html-classic.itch.zone,,2026-03-08 04:00:59.629000+00:00,False,0.3,Scene2_Day1_V2,244a051d-c3ec-409b-81e9-27b608021042,5,0,5,0,0,1,1,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SExternalTicket (I),2026-03-07 00:45:25.371000+00:00,False,0.3,Scene1_Day2,41d998d1-16d8-4461-a936-dadc7f0f2d05,1,0,4,0,1,0,1,0
B,Row1Student1 (A),0,12.77701473236084,investigation_initiated,html-classic.itch.zone,,2026-03-05 05:41:10.086000+00:00,False,0.3,Scene2_Day1_V2,99f4666d-91ab-46f0-843a-6d37d4c1530f,5,0,5,0,0,1,1,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-07 17:18:35.126000+00:00,False,0.3,Scene1_Day1_V2,a66e7e52-64d8-4bd5-82a9-f820cd2fd714,0,0,0,0,0,0,0,0
A,,1,0,orientation_skipped,html-classic.itch.zone,,2026-03-05 07:24:37.817000+00:00,False,0.3,Scene1_Day1_V2,341f4bec-8ebe-4798-909a-5b8596c16e0e,0,0,0,0,0,0,0,0
B,Girl2 (A),0,29.507959365844727,report_decision,html-classic.itch.zone,,2026-03-06 19:29:06.738000+00:00,True,0.3,Scene2_Day2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,5,0,10,0,1,1,3,1
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 20:40:36.168000+00:00,False,0.3,Scene1_Day1_V2,f5aeb9c8-4656-4e29-b095-e9fdda308528,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-06 22:30:38.115000+00:00,False,0.3,Scene1_Day2,0de9d895-4559-46f7-8afc-08052516e05d,4,0,9,0,1,0,2,1
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 02:56:05.247000+00:00,False,0.3,Scene1_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,0,0,0,0,0,0,0,0
B,Guy2 (A),0,11.050008773803711,bad_behavior_missed,html-classic.itch.zone,,2026-03-08 05:59:07.905000+00:00,False,0.3,Scene2_Day3,c1a1e910-0c77-4573-9510-2c809c1430ea,1,0,10,0,2,0,2,1
A,,0,0,item_clicked,serve.gamejolt.net,S_ExamGuide (I),2026-03-06 22:39:51.157000+00:00,False,0.3,Scene1_Day1_V2,cc24d1ae-1efa-417c-8cae-575a5602dfa4,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-08 00:58:28.071000+00:00,False,0.3,Scene1_Day3,4aaa39a1-fe23-4dce-a3e6-bfccbf4138af,2,0,11,0,2,0,1,0
A,Row1Student1 (A),0,14.018017768859863,bad_behavior_missed,html-classic.itch.zone,,2026-03-08 04:10:31.457000+00:00,False,0.3,Scene2_Day1_V2,dde67431-7d0c-43c7-94fe-3fa1af041ba5,5,0,5,0,0,0,0,0
A,,0,0,pause_completed,serve.gamejolt.net,day1_pause3,2026-03-06 22:52:07.133000+00:00,False,0.3,Scene1_Day1_V2,c81a8afe-633c-4a57-a816-41d919da52ad,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SMaterials (I),2026-03-07 00:52:57.161000+00:00,False,0.3,Scene1_Day1_V2,dfb0ef08-95c5-4743-abca-cc92576b43c3,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,S_ExamGuide (I),2026-03-07 04:12:58.872000+00:00,False,0.3,Scene1_Day1_V2,5af4ec48-3d19-4651-8f1a-aee1e72a847c,3,0,3,0,0,0,0,0
A,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-06 21:33:09.527000+00:00,False,0.3,Scene1_Day2,0de9d895-4559-46f7-8afc-08052516e05d,4,0,9,0,1,0,1,1
B,Row1Student2 (A),0,70.17053985595703,question_answered,html-classic.itch.zone,,2026-03-07 00:24:37.567000+00:00,False,0.3,Scene2_Day1_V2,1f1282ed-cfb6-4538-874b-d430996d8b13,3,0,3,0,0,0,0,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 12:53:18.021000+00:00,False,0.3,Scene1_Day1_V2,88f81330-1da7-41c8-9e60-65ea058fecf7,0,0,0,0,0,0,0,0
A,Girl2 (A),0,67.51490783691406,question_answered,html-classic.itch.zone,,2026-03-07 07:48:06.135000+00:00,True,0.3,Scene2_Day3,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,5,1,15,1,3,2,6,3
A,,0,0,item_clicked,html-classic.itch.zone,5_SAccommodations (I),2026-03-06 21:43:47.634000+00:00,False,0.3,Scene1_Day3,0de9d895-4559-46f7-8afc-08052516e05d,0,0,9,0,2,0,3,2
B,,0,0,item_clicked,html-classic.itch.zone,2_SStudentID (I),2026-03-07 00:20:28.117000+00:00,False,0.3,Scene1_Day1_V2,1f1282ed-cfb6-4538-874b-d430996d8b13,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,TutorialEmailNotificationImage (A),2026-03-07 00:35:28.949000+00:00,False,0.3,Scene2_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,5,0,5,0,0,0,0,0
B,Guy2 (A),0,92.6075439453125,question_answered,html-classic.itch.zone,,2026-03-06 23:08:04.121000+00:00,True,0.3,Scene2_Day2,74aa7d54-aa33-48de-843d-b692ad71261c,5,1,9,1,2,2,2,1
B,,0,0,pause_completed,serve.gamejolt.net,day1_pause4,2026-03-07 01:26:57.478000+00:00,False,0.3,Scene1_Day1_V2,95866d52-e579-442b-afc9-ac7d16a797c1,0,0,0,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 16:34:51.949000+00:00,False,0.3,Scene1_Day1_V2,b5f366d9-8ddc-4e7d-af17-76e1ab6a3080,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SAccommodations (I),2026-03-07 21:09:37.859000+00:00,False,0.3,Scene1_Day3,e6cd6851-13e4-4a75-9fd7-4675449fddeb,0,0,10,0,2,0,1,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 07:59:10.911000+00:00,False,0.3,Scene1_Day1_V2,4ec5e3f3-37fa-46f4-9cae-8169993fd3d4,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SStudentID (I),2026-03-07 08:09:42.226000+00:00,False,0.3,Scene1_Day2,c210de66-fa2d-47df-9819-410a28530146,2,0,5,0,1,0,0,0
A,Student1 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 16:31:31.729000+00:00,False,0.3,Scene1_Day3,6072329e-dff7-448a-879c-9d4c6bb2fe17,0,0,8,0,2,0,2,2
A,,0,0,supervisor_talk_clicked,html-classic.itch.zone,,2026-03-08 00:08:14.569000+00:00,False,0.3,Scene3_Day2,80710433-daf1-4455-ac0c-929c475b17e8,4,0,9,1,2,2,2,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 09:15:30.442000+00:00,False,0.3,Scene1_Day1_V2,fb177906-bdbf-4ec2-a4ef-ddd41c038ef0,4,0,4,0,0,0,0,0
A,Row1Student2 (A),0,46.7822151184082,question_clicked,html-classic.itch.zone,,2026-03-07 07:48:49.175000+00:00,False,0.3,Scene2_Day1_V2,3124bd4a-837d-4199-8521-e9b46853dfe9,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-06 22:35:46.223000+00:00,False,0.3,Scene1_Day1_V2,0a175dff-c810-46ce-9b37-28f57dd0701a,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SAccommodations (I),2026-03-05 05:52:55.325000+00:00,False,0.3,Scene1_Day3,99f4666d-91ab-46f0-843a-6d37d4c1530f,0,0,10,0,2,0,4,2
B,,0,0,item_clicked,html-classic.itch.zone,4_SExamTicket (I),2026-03-07 00:05:25.499000+00:00,False,0.3,Scene1_Day2,061708c7-83b8-4162-af12-113c9d956652,3,0,7,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 00:35:43.587000+00:00,False,0.3,Scene1_Day3,959b897f-7319-4cb7-a980-52173d90e11d,0,0,6,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SMaterials (I),2026-03-07 00:34:54.608000+00:00,False,0.3,Scene1_Day3,959b897f-7319-4cb7-a980-52173d90e11d,0,0,6,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SMaterials (I),2026-03-07 20:43:22.200000+00:00,False,0.3,Scene1_Day1_V2,836e90ea-15d8-45dc-9d2c-4efc35d785a0,2,0,2,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 09:13:50.800000+00:00,False,0.3,Scene1_Day1_V2,fb177906-bdbf-4ec2-a4ef-ddd41c038ef0,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,1_SStudentID (I),2026-03-07 19:41:07.914000+00:00,False,0.3,Scene1_Day1_V2,99bec1df-58e0-47d1-9eb0-5f5f5a303364,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SStudentID (I),2026-03-07 23:32:58.367000+00:00,False,0.3,Scene1_Day2,6356892d-332a-4dae-a740-2ea78637f897,0,0,4,0,1,0,1,0
B,,0,0,help_clicked,serve.gamejolt.net,,2026-03-08 05:47:29.915000+00:00,False,0.3,Scene1_Day1_V2,e705beec-8210-42bf-8ed9-ec99b28030be,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SStudentID (I),2026-03-07 03:51:53.153000+00:00,False,0.3,Scene1_Day1_V2,7791df14-d6ff-44ab-83d1-9bab4312b30a,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SStudentID (I),2026-03-06 21:54:34.844000+00:00,False,0.3,Scene1_Day3,f2bc79c6-8424-4b96-9d86-247aa88e5e74,1,0,10,0,2,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,2_SMaterials (I),2026-03-07 03:28:03.999000+00:00,False,0.3,Scene1_Day1_V2,ea088a47-976a-4855-ad9f-7ec8468ee41a,1,0,1,0,0,0,0,0
B,,0,0,supervisor_talk_clicked,html-classic.itch.zone,,2026-03-07 00:22:22.400000+00:00,False,0.3,Scene3_Day2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,5,1,10,1,2,1,3,1
A,,0,0,item_clicked,html-classic.itch.zone,5_IncorrectIcon (I),2026-03-07 02:06:27.720000+00:00,False,0.3,Scene1_Day1_V2,c98730d8-8f53-42a4-948c-cfc63ffad6b7,4,0,4,0,0,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause3,2026-03-05 05:28:15.925000+00:00,False,0.3,Scene1_Day1_V2,02f22a24-c5bf-4684-8e7d-1fec15c96d83,0,0,0,0,0,0,0,0
