hostingPlatform,gameVersion,sessionId,eventType,subversion,sceneName,description,index,timestamp,elapsedTime,gameState_helpedToday,gameState_totalFlagged,gameState_correctToday,gameState_flaggedToday,gameState_totalReported,gameState_totalHelped,gameState_reportedToday,gameState_totalCorrect
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-24 00:47:43.063000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,e0787074-6cc5-44bf-8d0a-4d20fe67a5ef,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-24 07:02:53.209000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-23 20:53:06.389000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,question_clicked,A,Scene2_Day1_V2,,0,2026-02-24 09:39:17.494000+00:00,46.43489456176758,0,0,5,0,0,0,0,5
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene1_Day1_V2,5_SMaterials (I),0,2026-02-24 07:58:28.445000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,scene_entered,A,Scene2_Day1_V2,,0,2026-02-25 07:25:03.866000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,question_clicked,A,Scene2_Day1_V2,,0,2026-02-24 06:56:25.213000+00:00,46.31845474243164,1,1,10,1,0,1,0,10
itch,0.1,488fc3b2-86a1-4f11-bef2-9210f90b6d54,orientation_skipped,A,Scene1_Day1_V2,,0,2026-02-23 00:08:56.928000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,item_clicked,A,Scene1_Day1_V2,5_IncorrectIcon (I),0,2026-02-24 00:06:38.666000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene2_Day1_V2,2M_EmailIcon (A),0,2026-02-24 08:01:35.872000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,item_clicked,A,Scene1_Day1_V2,1_IncorrectIcon (I),0,2026-02-23 06:42:51.803000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 06:37:06.338000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,488fc3b2-86a1-4f11-bef2-9210f90b6d54,bad_behavior_missed,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-23 00:10:35.151000+00:00,14.017022132873535,0,0,5,0,0,0,0,5
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-23 04:39:53.685000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,3_SMaterials (I),0,2026-02-24 00:45:22.179000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,57844046-eb47-470e-97d4-5784a43d91aa,scene_entered,A,Scene0_Title,,0,2026-02-24 04:23:12.592000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-23 20:51:32.553000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,b0fef513-8750-49dc-a762-f8a966f8ae6b,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-23 02:28:24.452000+00:00,64.47175598144531,0,0,4,0,0,0,0,4
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-23 17:04:33.187000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-25 07:25:10.003000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-24 06:22:40.476000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,admission_decision_correct,A,Scene1_Day1_V2,Denied student Student5 (I),0,2026-02-25 07:35:48.417000+00:00,0,0,1,10,1,0,0,0,10
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-23 00:02:46.749000+00:00,13.750007629394531,0,0,4,0,0,0,0,4
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,session_start,A,Scene0_Title,,0,2026-02-25 07:28:22.753000+00:00,0,1,1,5,1,1,1,1,5
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,scene_entered,A,Scene2_Day1_V2,,0,2026-02-25 03:42:35.497000+00:00,0,1,0,9,0,0,1,0,9
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-25 07:26:06.346000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-23 04:38:02.083000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,282aae4c-530b-44a1-b823-d600a4a793b0,controls_page_entered,A,Scene0_Title,,0,2026-02-24 01:04:10.620000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,4_SReviewFolder (I),0,2026-02-24 06:46:07.771000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-24 00:59:10.088000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-25 07:20:28.042000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,4_SExamGuide (I),0,2026-02-25 03:31:19.774000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 01:06:23.531000+00:00,55.86808776855469,1,1,9,1,0,1,0,9
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,item_clicked,A,Scene2_Day1_V2,1M_EmailIcon (A),0,2026-02-23 05:29:42.802000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-24 06:51:51.241000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-24 06:54:10.328000+00:00,0,1,0,7,0,0,1,0,7
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-23 04:37:52.385000+00:00,12.795010566711426,0,0,5,0,0,0,0,5
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,item_clicked,A,Scene1_Day1_V2,1_IncorrectIcon (I),0,2026-02-23 05:25:15.501000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,report_correct,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-24 01:05:44.203000+00:00,16.53105354309082,1,1,9,1,0,1,0,9
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-23 00:06:13.194000+00:00,0,1,2,4,2,0,1,0,4
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-22 23:50:43.526000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,credits_page_entered,A,Scene0_Title,,0,2026-02-22 23:42:28.183000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,scene_entered,A,Scene0_Title,,0,2026-02-25 03:23:32.149000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,item_clicked,A,Scene1_Day1_V2,2_SMaterials (I),0,2026-02-24 06:22:53.550000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,9be880cc-2584-4bdd-947e-085702a89292,controls_page_entered,A,Scene0_Title,,0,2026-02-24 00:43:10.107000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,bad_behavior_missed,A,Scene2_Day1_V2,Row2Student2 (A),0,2026-02-25 03:35:43.819000+00:00,83.0788345336914,1,0,4,0,0,1,0,4
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,admission_decision_correct,A,Scene1_Day1_V2,Denied student Student5 (I),0,2026-02-24 06:46:54.224000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-24 07:00:14.368000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,fb623dd8-1ce6-4be8-92b0-d9c53839b921,scene_entered,A,Scene0_Title,,0,2026-02-23 02:22:08.346000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,scene_entered,A,Scene2_Day1_V2,,0,2026-02-25 07:28:58.060000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-24 00:59:53.384000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,4_SReviewFolder (I),0,2026-02-25 07:01:47.356000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,eval_signed,A,Scene3_Day1_V2,,0,2026-02-24 00:51:23.658000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,scene_entered,A,Scene3_Day1_V2,,0,2026-02-24 01:02:38.755000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,scene_entered,A,Scene0_Title,,0,2026-02-25 07:16:10.225000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,3_SExamGuide (I),0,2026-02-24 09:35:17.307000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,controls_page_entered,A,Scene0_Title,,0,2026-02-23 04:43:47.484000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,report_correct,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-24 07:01:36.623000+00:00,22.804840087890625,0,1,5,1,0,0,0,5
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 09:39:48.931000+00:00,77.86846923828125,0,0,5,0,0,0,0,5
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,session_start,A,Scene0_Title,,0,2026-02-24 08:03:28.937000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,1_SReviewFolder (I),0,2026-02-25 07:00:11.333000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-22 23:58:33.921000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-24 06:27:34.023000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,2_SStudentID (I),0,2026-02-25 07:00:20.994000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-25 07:16:41.436000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,3_SMaterials (I),0,2026-02-25 07:00:54.795000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-24 00:58:06.056000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,5_SExamGuide (I),0,2026-02-24 00:46:38.340000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,item_clicked,A,Scene2_Day1_V2,EndDayEmailNotification (I),0,2026-02-24 00:09:26.290000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,e40afba9-fdff-41d9-95f3-b5d1194721ae,scene_entered,A,Scene0_Title,,0,2026-02-23 03:42:28.521000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,488fc3b2-86a1-4f11-bef2-9210f90b6d54,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-23 00:09:26.339000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,2_SMaterials (I),0,2026-02-25 03:29:37.192000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-25 07:24:25.035000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,b5e7b222-514b-4a74-ac68-87926310c064,scene_entered,A,Scene1_Day1_V2,,0,2026-02-23 19:14:45.814000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,54f9278a-d935-416d-8dd3-05c3f2eacd1a,scene_entered,A,Scene0_Title,,0,2026-02-24 06:32:06.763000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,scene_entered,A,Scene3_Day1_V2,,0,2026-02-24 09:40:31.462000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,4_SReviewFolder (I),0,2026-02-25 07:27:08.631000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene1_Day1_V2,1_SReviewFolder (I),0,2026-02-24 06:47:26.696000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,item_clicked,A,Scene1_Day1_V2,2_SExamGuide (I),0,2026-02-23 04:36:55.696000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-24 00:47:37.779000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,scene_entered,A,Scene2_Day1_V2,,0,2026-02-24 06:27:01.394000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-24 07:55:56.787000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-23 17:09:26.925000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-24 06:45:10.134000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,db03ffc2-3577-4cfa-ad75-00e9c78ebac8,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-24 09:29:57.022000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,controls_page_entered,A,Scene0_Title,,0,2026-02-23 20:59:02.519000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,item_clicked,A,Scene1_Day1_V2,4_SExamGuide (I),0,2026-02-24 06:24:59.377000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,scene_entered,A,Scene3_Day1_V2,,0,2026-02-25 03:36:24.154000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,question_answered_correctly,A,Scene2_Day1_V2,,0,2026-02-24 00:09:00.871000+00:00,93.4000473022461,1,0,4,0,0,1,0,4
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 09:25:43.923000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,item_clicked,A,Scene1_Day1_V2,4_SExamGuide (I),0,2026-02-22 21:04:13.023000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-24 00:47:44.011000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,2_SStudentID (I),0,2026-02-25 07:33:31.265000+00:00,0,0,1,6,1,0,0,0,6
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 08:01:31.719000+00:00,82.03292846679688,0,0,5,0,0,0,0,5
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,bad_behavior_missed,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-23 20:56:11.916000+00:00,14.033029556274414,0,0,5,0,0,0,0,5
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 05:13:42.108000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,investigation_initiated,A,Scene2_Day1_V2,,0,2026-02-25 07:26:49.163000+00:00,86.5232162475586,1,1,5,1,0,1,0,5
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-24 00:53:04.092000+00:00,0,1,0,7,0,0,1,0,7
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-23 20:50:53.045000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 23:00:10.595000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 09:40:17.845000+00:00,105.95462036132812,0,0,5,0,0,0,0,5
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,item_clicked,A,Scene1_Day1_V2,3_SMaterials (I),0,2026-02-22 23:49:06.796000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,item_clicked,A,Scene1_Day1_V2,2_SExamGuide (I),0,2026-02-24 06:22:55.823000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student2 (I),0,2026-02-23 04:37:31.898000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene1_Day1_V2,4_SMaterials (I),0,2026-02-24 06:49:27.196000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-24 00:05:08.741000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,item_clicked,A,Scene1_Day1_V2,4_SReviewFolder (I),0,2026-02-24 00:05:01.991000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-25 07:26:29.487000+00:00,66.83706665039062,0,0,5,0,0,0,0,5
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-24 06:48:40.947000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,9be880cc-2584-4bdd-947e-085702a89292,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 00:43:49.908000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-23 04:33:41.746000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,scene_entered,A,Scene2_Day1_V2,,0,2026-02-23 05:28:38.282000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,5_SStudentID (I),0,2026-02-23 17:09:25.229000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,credits_page_entered,A,Scene0_Title,,0,2026-02-24 09:31:49.429000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 09:40:20.252000+00:00,108.36074829101562,0,0,5,0,0,0,0,5
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-23 17:06:37.252000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,4_SExamTicket (I),0,2026-02-25 07:27:11.313000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-25 07:26:46.121000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,b0fef513-8750-49dc-a762-f8a966f8ae6b,item_clicked,A,Scene1_Day1_V2,2_SExamGuide (I),0,2026-02-23 02:24:58.374000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-24 06:43:52.819000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,2_SExamGuide (I),0,2026-02-23 04:33:07.666000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,report_incorrect,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-24 00:54:30.125000+00:00,16.150028228759766,1,1,10,1,0,1,0,10
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-24 00:02:30.364000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-24 00:55:35.056000+00:00,80.9942855834961,2,1,10,1,0,2,0,10
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,scene_entered,A,Scene0_Title,,0,2026-02-24 09:42:05.320000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene2_Day1_V2,1M_EmailIcon (A),0,2026-02-24 06:50:03.518000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 04:23:12.546000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-25 07:20:41.889000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,scene_entered,A,Scene0_Title,,0,2026-02-25 03:37:52.155000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,scene_entered,A,Scene1_Day1_V2,,0,2026-02-25 03:23:40.694000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-23 06:43:53.135000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,5730b88c-b8d6-481b-a7b2-4a3d1c328b9e,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 16:20:02.395000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,b0fef513-8750-49dc-a762-f8a966f8ae6b,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student2 (I),0,2026-02-23 02:25:15.358000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-24 01:00:04.291000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-23 00:03:55.001000+00:00,82.01299285888672,1,1,4,1,0,1,0,4
itch,0.1,e0787074-6cc5-44bf-8d0a-4d20fe67a5ef,investigation_initiated,A,Scene2_Day1_V2,,0,2026-02-24 07:03:48.700000+00:00,13.156811714172363,0,1,5,1,0,0,0,5
